episode,reward,steps,updates
1,0.9080431651173164,132,0
2,1.0481681244345218,131,0
3,0.9094311354753444,129,0
4,1.1683154608675395,130,10
5,0.546464344002084,129,129
6,0.8280555354348955,128,128
7,1.3357928213292585,133,133
8,0.5652055992457203,129,129
9,0.8308688032697962,130,130
10,0.6330572078778172,130,130
11,0.6817091514507077,128,128
12,0.28837807525494696,126,126
13,0.6581554057680492,131,131
14,0.22833711294776649,129,129
15,1.1140595900310348,126,126
16,2.2599917438709998,133,133
17,0.8494538965544614,126,126
18,1.2601204047891592,132,132
19,1.0951429676619675,132,132
20,1.1922103230740912,130,130
21,2.1418154884511864,136,136
22,0.1315143022115013,126,126
23,1.2641232180291233,132,132
24,0.20375639987961058,126,126
25,0.24403118073559327,126,126
26,0.24040548406012974,128,128
27,0.3907092317114085,124,124
28,0.42063243352976976,125,125
29,0.12570529750417236,123,123
30,0.19432977780966887,125,125
31,-0.16280835719084052,125,125
32,-0.6201070854907336,121,121
33,0.748334725029407,126,126
34,-0.7077087487240572,121,121
35,-0.23347253448242888,124,124
36,0.30346368776901045,124,124
37,-0.8379914000112336,120,120
38,0.06350421861309385,125,125
39,0.010834189802105598,125,125
40,-0.7293163166407552,124,124
41,0.29822601016102723,123,123
42,-0.022273018216409923,124,124
43,-0.11516486530771886,120,120
44,-0.7314690683723235,120,120
45,-1.184186639388784,115,115
46,-1.1533431048552423,118,118
47,-0.7557249744100272,116,116
48,-1.641650545740836,117,117
49,-0.6723974170654081,116,116
50,-1.5080143434897284,112,112
51,-1.1590136305794179,115,115
52,-1.7399440498577032,114,114
53,-1.7596265384457492,111,111
54,-1.4898871587616735,114,114
55,-1.2560731103565548,112,112
56,-2.0601134898319557,112,112
57,-1.4133230617867039,111,111
58,-1.0800787985584286,115,115
59,-1.161909460719528,115,115
60,-0.6343765855353158,116,116
61,-1.3383747721010675,116,116
62,-0.8452436616061583,117,117
63,-1.6668349889052276,113,113
64,-1.462245927421156,113,113
65,-1.6981927948727495,109,109
66,-1.7619934318953572,109,109
67,-1.9586946243905619,111,111
68,-1.8840240179671763,108,108
69,-2.114344958753823,109,109
70,-2.084788777128673,108,108
71,-2.6092541955313457,109,109
72,-2.332901505191769,111,111
73,-1.9104334963640515,112,112
74,-1.8578253049162914,110,110
75,-1.9330967011527758,109,109
76,-1.9346759024493387,108,108
77,-2.1188077169837003,107,107
78,-2.7668378389605337,108,108
79,-2.3757296017311065,109,109
80,-1.2293337096167125,111,111
81,-0.474003246672682,116,116
82,-1.6301910265335007,115,115
83,-1.9500746300748517,112,112
84,-1.449667274893871,110,110
85,-1.6108726382242757,112,112
86,-0.6697661556772445,115,115
87,-2.198083625519126,112,112
88,-1.8082966018121152,112,112
89,-1.4034342147933252,111,111
90,-1.010095787427792,113,113
91,-1.6367213229311748,113,113
92,-1.7777502095742417,112,112
93,-1.2061390356539263,112,112
94,-1.0512879842647642,113,113
95,-1.7827372898415117,113,113
96,-0.8647683236150456,114,114
97,-0.7646360031510948,116,116
98,-1.2068523701615987,116,116
99,-0.7894952676705849,114,114
100,-1.1747873640120972,112,112
101,-1.2324934550302284,112,112
102,-2.0200812369835646,113,113
103,-1.8070837286737156,112,112
104,-2.120651196576376,112,112
105,-1.9045079065516575,112,112
106,-1.3552924095220202,111,111
107,-2.04090833372393,112,112
108,-1.6477346983562704,113,113
109,-1.4738620252971124,116,116
110,-0.4504072446079448,119,119
111,-0.4696839858289614,117,117
112,-1.364979426279648,112,112
113,-2.191123303805589,112,112
114,-2.067209751483146,112,112
115,-1.56341281407747,111,111
116,-1.1605254663079236,113,113
117,-0.3709980716616812,117,117
118,-0.8720830317988426,117,117
119,-1.7750926616837823,114,114
120,-1.6526031186179928,114,114
121,-1.3511076197807501,112,112
122,-1.2182926869388613,112,112
123,-2.0122039090794086,110,110
124,-1.721600608018413,112,112
125,-1.3646047071610923,111,111
126,-1.766120715736168,110,110
127,-2.213991903076722,110,110
128,-2.1781519055834533,109,109
129,-2.0539142972453286,110,110
130,-1.4625806560983303,115,115
131,-0.9433572236547807,119,119
132,-2.0213531156849314,111,111
133,-1.4617916977906855,110,110
134,-1.5425479073417279,110,110
135,-1.701840236616043,110,110
136,-2.178898501449968,111,111
137,-1.3090274693975719,111,111
138,-2.0854046302385747,111,111
139,-2.2938966362631916,111,111
140,-1.188623981771567,112,112
141,-1.645865222195864,114,114
142,-1.3355875890486093,111,111
143,-0.5903045631609327,116,116
144,-1.082629129622406,115,115
145,-0.8508152157414912,117,117
146,-1.7486451088454888,113,113
147,-1.9586091014096603,113,113
148,-1.5948522909353429,114,114
149,-1.5566104246239405,114,114
150,-0.8025504492706119,114,114
151,0.2960747028902997,124,124
152,1.1783505570910258,132,132
153,0.30422766227914266,123,123
154,-0.7126894014115965,119,119
155,-0.96523763166363,118,118
156,-1.001878304440293,118,118
157,0.9497629038083808,130,130
158,1.8647224474190267,135,135
159,0.8375496879717126,128,128
160,0.5325057472200605,130,130
161,0.5987549697266008,124,124
162,-0.5926075516345222,117,117
163,-0.7894783896888473,118,118
164,-1.0610734812115261,118,118
165,-0.9134391090524083,120,120
166,0.9530271771322738,126,126
167,0.7038539264084474,125,125
168,0.014551009762051592,125,125
169,-0.3224521726744669,125,125
170,0.332608360288404,126,126
171,0.6668641702986875,127,127
172,-0.2509359551811414,119,119
173,-0.8081158219004649,119,119
174,-0.31132969893744367,120,120
175,1.9086618400339095,132,132
176,0.00629967026623568,124,124
177,-0.09050524547377847,121,121
178,0.779282114159793,127,127
179,6.750480479482203,165,165
180,7.483532204086217,167,167
181,7.945962416717123,169,169
182,8.569484927640502,172,172
183,10.416077921253905,190,190
184,16.223083085979383,221,221
185,13.508425621193307,204,204
186,9.543336406845302,182,182
187,7.499824228166471,171,171
188,16.102976189730388,217,217
189,11.521412048879487,196,196
190,14.913023025733164,210,210
191,10.90165336087604,186,186
192,10.129900796795049,189,189
193,11.39614253369944,199,199
194,134.1614045758993,503,503
195,154.9424773670275,563,563
196,15.685654811449943,230,230
197,13.146872718738539,217,217
198,14.839162860613001,216,216
199,13.210718639897074,206,206
200,14.40589246134585,217,217
201,12.510004358711189,205,205
202,163.37865434272462,549,549
203,12.626648497254894,213,213
204,108.00137216881981,527,527
205,134.91500924893475,546,546
206,14.03338612675434,227,227
207,145.28810059564566,512,512
208,137.37575073308093,507,507
209,144.1376961381939,519,519
210,145.66088383004882,519,519
211,146.53764945772122,525,525
212,140.84670767567056,510,510
213,130.6336972347417,488,488
214,130.72662658709038,486,486
215,127.64917051199474,480,480
216,125.66335431204301,478,478
217,121.0158597037962,470,470
218,132.19240698996998,492,492
219,126.01749256762412,481,481
220,122.90250024714135,474,474
