episode,reward,steps,updates
1,0.4475021574362472,128,0
2,1.0093511876834462,128,0
3,-0.0227594853458033,130,0
4,1.7205133941551107,131,5
5,1.491501238579037,133,133
6,0.6343698294561939,128,128
7,1.0676450292638897,129,129
8,1.1812209463445207,132,132
9,1.4354908964159545,129,129
10,1.0674113753784784,130,130
11,0.7581850428438202,128,128
12,1.1563941107966667,130,130
13,1.3028673090071745,129,129
14,0.5469005032965129,129,129
15,1.1909060068178654,131,131
16,0.8445415655232011,131,131
17,1.0378378944104103,130,130
18,0.460873107102854,129,129
19,1.8936477495436783,136,136
20,0.7598671932240499,132,132
21,2.0117426510961582,137,137
22,1.3124286992822238,131,131
23,1.4668429591124337,133,133
24,0.8530727182892051,133,133
25,0.773299985237843,130,130
26,1.4372149230162599,131,131
27,0.43616146232495545,129,129
28,1.3260543585390376,132,132
29,1.7351380522174225,136,136
30,1.4795202311300173,134,134
31,1.3820624073236303,129,129
32,1.1962144509664476,133,133
33,1.83259402640482,133,133
34,1.8601530082970363,132,132
35,1.3296185168091856,131,131
36,1.2929802492586049,130,130
37,1.9425572693748094,134,134
38,1.5469099135588458,131,131
39,0.5842163753436864,130,130
40,1.3599121364371989,132,132
41,0.5698500602464449,128,128
42,0.295878830222863,127,127
43,1.9846595973645744,132,132
44,0.6495371423830427,132,132
45,1.5492071745266998,130,130
46,1.2950894537953328,133,133
47,0.7577249531668766,129,129
48,0.7643538100813885,132,132
49,1.9605122120601486,134,134
50,2.0933677683694416,133,133
51,1.7352855250407941,133,133
52,2.0192288374776712,134,134
53,1.0695172779477158,132,132
54,0.9307914930034826,129,129
55,1.5304907436544948,133,133
56,2.6310360376351234,139,139
57,2.1345503199021927,134,134
58,1.091349978194378,129,129
59,1.2912478464037491,133,133
60,1.8085900236748689,134,134
61,1.7866761705183158,131,131
62,1.5475101783493717,136,136
63,0.9673233015690101,135,135
64,1.0659385381308066,131,131
65,1.8707225469740294,133,133
66,1.3015107661559817,131,131
67,0.8304097079738053,128,128
68,2.0919095373507783,134,134
69,1.1955301224439268,131,131
70,1.0430017079240876,130,130
71,0.820730997036339,127,127
72,1.8630782826425207,135,135
73,0.10072618579923187,127,127
74,1.5193228036919049,133,133
75,1.2150821374002145,131,131
76,1.9439072685898378,136,136
77,0.9817726107324773,133,133
78,2.1392691748728634,134,134
79,1.7401993039341992,137,137
80,1.6904479347817905,133,133
81,1.745152599430897,136,136
82,2.4501527404096723,135,135
83,1.6794313408131103,131,131
84,1.8641496570483564,132,132
85,1.2009955985043241,131,131
86,0.8593924255601184,130,130
87,1.59813583323219,133,133
88,0.9436951437448986,133,133
89,1.8489534287769622,136,136
90,1.8093348967574752,131,131
91,1.5013327597223078,134,134
92,1.4801638845827654,133,133
