time,x,y,vx,vy,theta,theta_dot,gamma,alpha,mass,mass_propellant,throttle,action,reward,dynamic_pressure,maximum_velocity,speed_of_sound,x_cog,lift,mass_flow,control_force_x,g_load_1_sec_window,atmospheric_pressure,CD,control_force_perpendicular,aero_force_x,CL,ug,air_density,d_thrust_cg,mach_number,control_force_y,inertia,vg,aero_force_y,mach_number_max,d_cp_cg,drag,gravity_force_y,control_force_parallel,fuel_percentage_consumed,alpha_effective,acceleration_dict_acceleration_y_component_wind,acceleration_dict_acceleration_y_component_drag,acceleration_dict_acceleration_x_component_lift,acceleration_dict_acceleration_x_component_gravity,acceleration_dict_acceleration_x_component_control,acceleration_dict_acceleration_y_component_gravity,acceleration_dict_acceleration_x_component_wind,acceleration_dict_acceleration_y_component_lift,acceleration_dict_acceleration_y_component,acceleration_dict_acceleration_x_component_drag,acceleration_dict_acceleration_y_component_control,acceleration_dict_acceleration_x_component,moment_dict_control_moment_z,moment_dict_M_wind_z,moment_dict_theta_dot_dot,moment_dict_moments_z,moment_dict_aero_moment_z
359.77499999992983,297.5639125405059,1686.6904862123836,-0.08137661432787605,-27.411025925346987,1.5678693211881756,0.0010684859669034855,4.70942023432317,-3.141550913134995,984974.5996202808,640693.2305699515,0.2663809061050415,-0.4672382175922394,0.4719150653914142,391.7237662584012,398.91858460647865,333.7565533240594,5.08412538303244,-157.8625244415861,3407.441162109375,34847.78626887249,0.23369042319264682,82634.3394926823,0.14314322994915307,0.0,175.9185648141918,-0.0037483273968274,0.0,1.0385537830865699,8.18412538303244,0.08229257665011903,11797906.166460088,22647081.050354928,0.0,6028.042792350415,1.0600525089810342,-32.68311126493046,6028.5426656225145,-9654186.607770082,11797957.631760033,0.8494613106968653,-4.149625999616546e-05,0.0,6.213844240748373e-09,4.7580217750670466e-07,0.0,0.035379375551721555,-9.801457429960005,0.0,0.00016026994893672463,2.1815048036365923,1.8170200544061216e-05,11.977878587943605,0.035554902701315685,0.0,0.0,-0.00022818015737120003,-5167.61451806831,-5167.61451806831
359.87499999992974,297.55599271398694,1683.962858886442,-0.07790661643859736,-27.19537334812687,1.5679746544513262,0.001043826954119166,4.709524287102914,-3.1415496326515875,984634.6349291187,640353.2658787894,0.2657715678215027,-0.46845683455467224,0.4719604828735853,385.6847258590996,398.9313354471733,333.767242612137,5.084302831575508,-179.4733061343889,3399.64697265625,33520.48808771659,0.23110950002861025,82662.16359185449,0.14314321975881597,0.0,196.62900839350863,-0.00432818502720389,0.0,1.0388369350413298,8.184302831575508,0.08164203396520536,11770761.2656499,22646317.33722699,0.0,5935.059188558239,1.05987408703271,-32.6829338163874,5935.602738645553,-9650862.73614278,11770808.99496911,0.8495412247059316,-4.2667313009836505e-05,0.0,6.1222749270395095e-09,5.221584259748018e-07,0.0,0.03404358012465167,-9.801465836957403,0.0,0.00018227326497292722,2.1579752188255963,1.7269002560761065e-05,11.954445687863952,0.0342403220189507,0.0,0.0,-0.0002593795383886123,-5873.991337131964,-5873.991337131964
359.97499999992965,297.54841181857074,1681.2566521122787,-0.07456524701762444,-26.982036250314636,1.5680772959626734,0.001015482083036451,4.709625472971529,-3.141548177008855,984295.4385179859,640014.0694676565,0.26517096161842346,-0.4696580767631531,0.47200554368403685,379.75546089344067,398.94398576126775,333.77784756526637,5.084479919728629,-206.21636546175878,3391.964111328125,32230.5334258595,0.22856971007968624,82689.77654523413,0.1431428868347398,0.0,222.51270261052974,-0.005050768876181166,0.0,1.0391179203435215,8.184479919728629,0.0809985202152039,11744003.233587742,22645555.152017634,0.0,5843.741303675683,1.0596971080962805,-32.682756728234274,5844.339067655466,-9647546.324054847,11744047.460641678,0.8496209575680131,-4.41198517679986e-05,0.0,6.032298181153228e-09,5.789722343595856e-07,0.0,0.03274477577015669,-9.801474177895988,0.0,0.0002095057743418174,2.1348147944330425,1.6408542749644835e-05,11.93138032953827,0.03296799843006653,0.0,0.0,-0.00029798989460017033,-6748.1465929120795,-6748.1465929120795
360.07499999992956,297.54115723929385,1678.5716366525362,-0.07134859821126308,-26.770977618342265,1.5681768717032871,0.0009835248933296695,4.709723839413776,-3.141546967710489,983956.9992174488,639675.6301671194,0.26457905769348145,-0.4708418846130371,0.47205025163978,373.9335271413022,398.95653662960257,333.78836909140574,5.084656653040448,-229.14747404970754,3384.392822265625,30982.003037951177,0.22607045235296336,82717.1805211762,0.14314267801684882,0.0,244.62380804076744,-0.005699792733912301,0.0,1.0393967614726127,8.184656653040449,0.08036192320489303,11717634.067595018,22644794.470984112,0.0,5754.095509286329,1.059521556176578,-32.682579994922456,5754.732606523617,-9644237.262812115,11717675.026496323,0.8497005119053633,-4.542690528097637e-05,0.0,5.9438982699629825e-09,6.206669590036569e-07,0.0,0.031487151433031615,-9.801482453483514,0.0,0.00023288279916488467,2.1120261373884723,1.5587221293111716e-05,11.908685112168698,0.03173303502518932,0.0,0.0,-0.00033109925211159295,-7497.674513563575,-7497.674513563575
360.17499999992947,297.534216724267,1675.907586833737,-0.06825318875265911,-26.56216269446614,1.568273089217751,0.0009491773059703845,4.709819421598352,-3.141546332380601,983619.3065904956,639337.9375401663,0.26399534940719604,-0.4720093011856079,0.4720946104984838,368.2165681629957,398.9689891161544,333.79880808418284,5.084833036782818,-241.18925436320603,3376.92626953125,29778.257154310937,0.22361091481308862,82744.37765498518,0.1431429709768751,0.0,255.88344347408972,-0.006092464735141689,0.0,1.0396734805628265,8.184833036782818,0.07973213548514346,11691628.768193776,22644035.27157189,0.0,5666.117297863913,1.0593474155363842,-32.682403611180085,5666.761801362092,-9640935.450886663,11691666.690333566,0.8497798902129765,-4.622766699924341e-05,0.0,5.857056789543136e-09,6.300702737024963e-07,0.0,0.030274169035509123,-9.80149066441659,0.0,0.00024520508748215257,2.089584393819999,1.4803554033192933e-05,11.886335180548954,0.030531693323458682,0.0,0.0,-0.00034848939138481253,-7891.206070286316,-7891.206070286316
360.2749999999294,297.5275783525347,1673.2642805370872,-0.0652757888868635,-26.355555448314895,1.568365826800968,0.0009143698719438538,4.709912248086516,-3.1415464212855477,983282.3498033863,639000.9807530569,0.26342010498046875,-0.4731598198413849,0.4721386239586288,362.6022613769126,398.98134426808474,333.8091654232797,5.085009076293092,-238.88519922200922,3369.56787109375,28620.947162409164,0.22119041887337426,82771.37004981215,0.14314397470675874,0.0,252.83365823928813,-0.006127694844804243,0.0,1.0399480994124934,8.185009076293092,0.0791090487262977,11666000.341235314,22643277.530941527,0.0,5579.783569465728,1.0591746706895215,-32.68222757166981,5580.3981401340025,-9637640.78284982,11666035.449985523,0.8498590950127326,-4.6322595511405495e-05,0.0,5.7717480677779786e-09,6.017133163216272e-07,0.0,0.029107557120426408,-9.801498811381013,0.0,0.00024294595197911582,2.0675033037628836,1.405612353645505e-05,11.864344299038834,0.02936217392743211,0.0,0.0,-0.00034516861497043945,-7815.748743746359,-7815.748743746359
360.3749999999293,297.52123052001417,1670.6414990149015,-0.06241324361140897,-26.151123535432003,1.568455168080964,0.0008811539100075608,4.710002347740607,-3.1415471796596433,982946.1190904956,638664.7500401663,0.2628524899482727,-0.4742949903011322,0.4721822956625634,357.0883918704547,398.99360311660257,333.81944197467044,5.08518477654775,-222.96495667576426,3362.30712890625,27509.23654153766,0.21880805638664086,82798.15977716983,0.14314568502748148,0.0,236.2026814580229,-0.00580763445525212,0.0,1.0402206394895035,8.18518477654775,0.0784925618698979,11640711.798626876,22642521.227803964,0.0,5495.053075422336,1.05900330639643,-32.682051871415155,5495.606120941621,-9634353.163730014,11640744.303384816,0.8499381286616127,-4.571587975910063e-05,0.0,5.687939090215363e-09,5.413673532849021e-07,0.0,0.027986515239504194,-9.801506895051915,0.0,0.00022683269951404868,2.045745739637397,1.3343539651915247e-05,11.842675374106813,0.028224402341540195,0.0,0.0,-0.000322188643299547,-7295.1631952673515,-7295.1631952673515
360.4749999999292,297.5151619432212,1668.039026873844,-0.0596623005341327,-25.948832733556706,1.5685413782117563,0.0008511410781182855,4.710089755752387,-3.1415483775406305,982610.6041368823,638329.235086553,0.26229292154312134,-0.47541412711143494,0.47222562919678307,351.6727709513392,399.00576667704775,333.8296385912345,5.085360142604402,-197.7225534325255,3355.1494140625,26440.20163748225,0.2164629238237444,82824.74887843126,0.14314790165400645,0.0,210.2831185004783,-0.005229448159847716,0.0,1.0404911219467616,8.185360142604402,0.07788257245518138,11615781.156523664,22641766.34051809,0.0,5411.869829887715,1.0588333076534842,-32.6818765053585,5412.343285254483,-9631072.493160054,11615811.248488538,0.8500169935506531,-4.4599225547781174e-05,0.0,5.605589529699966e-09,4.6265342828280484e-07,0.0,0.026908117545410698,-9.80151491609427,0.0,0.0002012211449547989,2.0243304802804687,1.2664408447572791e-05,11.82134724337407,0.027119807041152338,0.0,0.0,-0.0002857477163106194,-6469.833025041696,-6469.833025041696
360.5749999999291,297.50936167454194,1665.456651988662,-0.057019531258077745,-25.748651266652974,1.5686248339209026,0.0008251160513657899,4.710174517286699,-3.1415496833657963,982275.7953600269,637994.4263096976,0.26174086332321167,-0.47651830315589905,0.4722686280933667,346.35328520498655,399.01783594929867,333.83975611267556,5.085535179310799,-169.52522415919034,3348.087646484375,25409.314714510358,0.21415426807967192,82851.1393645202,0.14315029597426138,0.0,181.440776311896,-0.0045525362345471,0.0,1.0407595676192398,8.185535179310799,0.07727898210694537,11591183.433169555,22641012.848343357,0.0,5330.171779286169,1.0586646596939113,-32.68170146865211,5330.564055555577,-9627798.677940048,11591211.283324042,0.8500956919741013,-4.328724447200116e-05,0.0,5.524655684889171e-09,3.8218089871412985e-07,0.0,0.025867800911450998,-9.801522875162812,0.0,0.00017258371762521175,2.0032325466765766,1.2017325277166645e-05,11.800334985268691,0.026050295797551713,0.0,0.0,-0.00024503823890680156,-5547.913915424324,-5547.913915424324
360.674999999929,297.50381912154154,1662.8941655455567,-0.05448131433976909,-25.55054522707427,1.5687059303952235,0.0008029037475145272,4.710256688048615,-3.141550757653391,981941.6825975757,637660.3135472464,0.26119673252105713,-0.47760653495788574,0.4723112958292544,341.1278328617695,399.02981191757465,333.84979536580283,5.085709891651515,-144.95462447926383,3341.12744140625,24411.703714539126,0.21188158910812108,82877.33321655053,0.14315250651556558,0.0,156.25588444617637,-0.0039523310575628745,0.0,1.0410259970306808,8.185709891651515,0.07668168960398805,11566939.645848114,22640260.729947485,0.0,5249.8984036953925,1.0584973479826647,-32.681526756311385,5250.222595984818,-9624531.619175559,11566965.405929558,0.8501742262853537,-4.2126315474178e-05,0.0,5.44509345177902e-09,3.1476961016640907e-07,0.0,0.024860645135219964,-9.801530772902257,0.0,0.00014762006493651355,1.9824737690623948,1.1400881660464162e-05,11.77966049394049,0.025017646521790088,0.0,0.0,-0.0002095632531279236,-4744.566690232174,-4744.566690232174
