time[s],x[m],y[m],vx[m/s],vy[m/s],theta[rad],theta_dot[rad/s],alpha[rad],gamma[rad],mass[kg],mass_propellant[kg],gimbalanglecommanded[deg],u0
90.79999999999912,23490.004320788616,38354.65810082179,880.7751842576575,937.383335577526,2.402576705029368,0.29754625523238787,1.586053714113279,0.8165229909160893,2117788.144960478,1773506.7759101486,4.599251459218948,0.4599251459218948
90.89999999999911,23577.920491744953,38448.44519494747,879.1617095633671,937.8709412567746,2.4316412103166356,0.2906450528726763,1.6139437845689624,0.817697425747673,2116508.983754711,1772227.614704382,5.691420710189538,0.5691420710189539
90.9999999999991,23665.669717498902,38542.27480707981,877.4922575394726,938.2961213234422,2.4586144452907814,0.26973234974145727,1.6397425837545359,0.8188718615362458,2115229.8225489445,1770948.4534986152,5.714298150269766,0.5714298150269765
91.0999999999991,23753.247272150256,38636.14129226661,875.7755465135338,938.6648518680505,2.482483429492553,0.23868984201771487,1.662438694289838,0.8200447352027149,2113950.661343178,1769669.2922928485,4.749729565338605,0.47497295653386046
91.1999999999991,23840.649489941556,38730.040033802274,874.02217791301,938.9874153565851,2.5027741182414567,0.20290688748903765,1.681558464320543,0.8212156539209137,2112671.500137411,1768390.1310870817,3.048221146570828,0.3048221146570828
91.29999999999909,23927.873770774673,38823.96765722206,872.2428083311853,939.2762341979204,2.519594261092979,0.16820142851522596,1.697208987304807,0.8223852737881724,2111392.3389316443,1767110.969881315,0.970731742491278,0.0970731742491278
91.39999999999908,24014.91843829329,38917.92199324012,870.4466751861847,939.5433601805566,2.5335696064983035,0.13975345405324474,1.7100147974362605,0.8235548090620438,2110113.1777258776,1765831.8086755483,-1.0843219052907767,-0.10843219052907767
91.49999999999908,24101.782492833638,39011.90181577766,868.6405454034693,939.7982253753814,2.545693340535045,0.12123734036740977,1.7209678897893645,0.8247254507456805,2108834.016520111,1764552.6474697816,-2.754712982385932,-0.27547129823859323
91.59999999999907,24188.465302311128,39105.906427838636,866.8280947749156,940.0461206098032,2.5571223519506954,0.11429011415650492,1.7312244186561552,0.8258979332945403,2107554.855314344,1763273.4862640148,-3.775717778809142,-0.3775717778809142
91.69999999999906,24274.96627775964,39199.93519031094,865.0097544851067,940.2876247230549,2.568960746713995,0.11838394763299892,1.7418884044440046,0.8270723422699905,2106275.6941085774,1761994.3250582481,-4.019269180719265,-0.4019269180719265
91.79999999999906,24361.28458541862,39293.98708641309,863.1830765898225,940.5189610215034,2.5820701625427978,0.1310941582880245,1.753822046984919,0.8282481155578789,2104996.5329028107,1760715.1638524814,-3.5057152792033985,-0.35057152792033985
91.89999999999905,24447.418945641413,39388.060394639884,861.3436022279399,940.7330822679211,2.5969384747517585,0.14868312208960674,1.7675143379249818,0.829424136826777,2103717.371697044,1759436.0026467147,-2.3882187153860546,-0.23882187153860546
