episode,reward,steps,updates
1,2.0782263958898888,132,0
2,-0.1513821498625756,126,0
3,1.0982659706339248,132,0
4,1.1843847589575311,129,7
5,1.335652652558581,134,134
6,1.915901181331142,132,132
7,0.3730735798995113,127,127
8,0.8858919684900659,130,130
9,0.37546268450998,127,127
10,1.0626042514268441,127,127
11,1.0173857860828441,130,130
12,0.5863246288086081,130,130
13,0.5649286356628593,127,127
14,0.7883004244762599,129,129
15,1.8672670763616956,136,136
16,1.2403783544936324,131,131
17,0.13463278661797773,125,125
18,0.5498344581198911,126,126
19,1.4672277050581535,134,134
20,0.49068680214618254,129,129
21,0.6223161934539032,130,130
22,1.3636063885545298,131,131
23,0.8526545526361904,126,126
24,0.40240193863055396,130,130
25,0.42196340926054177,128,128
26,1.5420681077868075,133,133
27,0.9800087330038405,127,127
28,1.3911827501417573,133,133
29,1.2144629161463811,129,129
30,0.4640990033464245,125,125
31,0.6191195746478151,130,130
32,0.8155312281025395,129,129
33,1.6328742393351927,133,133
34,0.93419542864698,127,127
35,0.5028494806346568,128,128
36,0.6707492513801885,129,129
37,0.39000178572634425,127,127
38,1.7631720624616154,131,131
39,1.4088280376433993,132,132
40,0.8865109531193376,130,130
41,0.43870894796589077,127,127
42,1.080255853030252,131,131
43,0.9599989628461394,128,128
44,0.661818702945677,130,130
45,-0.47520544957564503,125,125
46,0.5346031300024467,126,126
47,1.2244929275238015,129,129
48,0.8815453407556824,130,130
49,1.329659684526245,128,128
50,1.0325575720630837,128,128
51,0.9197868132231068,131,131
52,1.749190966868868,136,136
53,0.2796956251592846,127,127
54,0.8353228312962706,133,133
55,0.7368616439980862,132,132
56,0.7207366581613055,130,130
57,1.4611190710868804,130,130
58,0.2693303287210771,126,126
59,0.2874869216565443,127,127
60,1.1764734699370862,131,131
61,0.5516911748993465,129,129
62,1.6239892880355864,132,132
63,0.8256018107590446,130,130
64,0.09609209218903025,127,127
65,0.37602232224811516,128,128
66,0.5417128211494653,127,127
67,0.3295965496574862,128,128
68,0.9844243290827279,126,126
69,1.2341817941764521,131,131
70,0.7797176974723694,129,129
71,0.6431655788981931,126,126
72,0.09425658171780604,128,128
73,1.1416739602753765,130,130
74,1.2415057112061056,130,130
75,0.46561150065039136,127,127
76,-0.04335335186516076,126,126
77,0.06621342804193908,130,130
78,1.0322651336105526,130,130
79,1.1106353258040471,133,133
80,1.0941860173773321,127,127
81,1.4582642026571264,130,130
82,0.5636116109244345,127,127
83,0.1426292351219658,127,127
84,1.1976943971775142,127,127
85,1.0756263003713098,131,131
86,1.1659017146579789,127,127
87,1.299726934942301,129,129
88,0.8745971442345528,128,128
89,0.6471979786443303,129,129
90,0.3491992411826139,127,127
91,-0.37611587688649273,125,125
92,0.1917122297615137,124,124
93,0.7182958391673147,127,127
94,1.0423183136567946,128,128
95,0.45121992215377205,128,128
96,0.47851951448715724,128,128
97,0.3682907932741024,130,130
98,0.2545803924643657,125,125
99,0.5448860761597416,128,128
100,0.87676334281287,127,127
101,0.5608829931795931,127,127
102,0.682747568231953,128,128
103,1.2679503711336828,130,130
104,0.46893846883785173,129,129
105,0.22115661487841898,127,127
106,0.36127763053679374,128,128
107,1.1756473093773607,128,128
108,0.46898475162329056,126,126
109,-0.3509919719635537,122,122
110,1.0302485703033355,127,127
111,-0.011891950627239467,127,127
112,0.626021898449217,125,125
113,0.002070118770939544,122,122
114,0.7423157046687852,128,128
115,0.20943795607487914,128,128
116,-0.1798438168421388,122,122
117,1.0844064197715486,130,130
118,1.199533010102261,127,127
119,0.7612689753443949,125,125
120,1.7989777090090815,131,131
121,0.4839039700639862,123,123
122,0.23414916496327187,124,124
123,0.27210174980932855,123,123
124,-0.13643321283997167,126,126
125,-0.222152254063138,125,125
126,0.6080529459490531,125,125
127,0.20208837414717884,128,128
128,0.6348604195966168,125,125
129,0.7819622512267799,127,127
130,0.12140371038615783,124,124
131,0.3039349872666577,125,125
132,0.31332138136344234,124,124
133,-0.07470203701709188,125,125
134,-0.12784165720088758,125,125
135,-0.02413922419245118,126,126
136,-0.11537329342261593,124,124
137,0.7593683059101135,127,127
138,0.028796890174328738,126,126
139,0.7963384606235859,126,126
140,0.19638353251522922,127,127
141,-0.04591446757750539,127,127
142,-0.06778352418301736,124,124
143,-0.15468055923902035,125,125
144,-0.02407791268397297,122,122
145,0.13982447540009169,125,125
146,-0.05257716187008654,123,123
147,-0.0031798417291426517,124,124
148,0.3017721052989568,127,127
149,-0.016275486311874587,122,122
150,0.11739647723492475,124,124
151,-0.14810763926195847,124,124
152,0.5909404259463287,125,125
153,-0.02042801073001499,125,125
154,-0.15694130443900356,120,120
155,-0.40616162467725836,123,123
156,0.26300580344945423,125,125
157,-0.5442271241059142,124,124
158,-0.44780387106643005,124,124
159,-0.06981084246608305,123,123
160,0.5724307005712532,125,125
161,-0.3249970055945237,124,124
162,-0.13016358633278102,122,122
163,0.7004546300424774,126,126
164,-0.46307399186583886,123,123
165,-0.6190452227248588,123,123
166,0.30794751193419145,123,123
167,0.290358539332475,123,123
168,0.1472545173533497,123,123
169,-0.6320504142928538,124,124
170,-0.056837026517779776,123,123
171,-0.5844600413972945,123,123
172,-0.08538192289107549,121,121
173,0.14109211875225824,123,123
174,-0.36613764277068306,120,120
175,0.2603475105291668,123,123
176,0.12465573934717611,121,121
177,-0.08436264928289461,122,122
178,-0.31916998954530307,121,121
179,-0.2969390442661428,121,121
180,-0.19442424246819812,126,126
181,-0.0043454919190129004,123,123
182,-0.7353439106525137,123,123
183,0.31345704982150835,122,122
184,-0.376812103027957,119,119
